GLOBALEVENTID,SQLDATE,Actor1CountryCode,Actor2CountryCode,EventCode,EventRootCode,GoldsteinScale,AvgTone,SOURCEURL,date,sample_type,event_label
1179279487,20240601,USA,,173,17,-5.0,-8.28877005347594,https://www.arkansasonline.com/news/2024/jun/01/in-the-news/,2024-06-01,regular,
1178248586,20240527,EUR,,173,17,-5.0,-0.31104199066874,https://www.seattletimes.com/nation-world/here-it-comes-another-hot-summer-in-europe/,2024-05-27,regular,
1178677071,20240529,CHN,,163,16,-8.0,-3.39805825242719,https://www.newsweek.com/north-korea-issues-ominous-warning-america-south-korea-1905850,2024-05-29,regular,
1178991999,20240531,,USA,173,17,-5.0,-4.76190476190476,https://www.wtae.com/article/donald-trump-conviction-pennsylvania-reaction/60953651,2024-05-31,regular,
1179000256,20240531,GBR,YEM,180,18,-9.0,-7.75862068965517,https://www.amarujala.com/world/us-uk-strike-against-houthi-attacks-and-destroyed-13-targets-in-yemen-2024-05-31,2024-05-31,regular,
1178416581,20240528,EUR,SWE,100,10,-5.0,-5.12820512820513,https://www.etc.se/inrikes/ulf-kristerssons-bortgloemda-trollande,2024-05-28,regular,
1178987358,20240531,USA,,172,17,-5.0,-4.74452554744526,https://www.mysuncoast.com/2024/05/30/man-with-suspended-license-joins-virtual-court-hearing-while-driving/,2024-05-31,regular,
1178979105,20240531,USA,CHL,173,17,-5.0,-6.03152135882184,https://wiznation.com/3637456/trump-found-guilty-in-ny-criminal-hush-money-case/,2024-05-31,regular,
1178404424,20240528,GBR,,145,14,-7.5,-3.16344463971881,https://www.am.com.mx/opinion/2024/5/28/el-factor-veracruz-706768.html,2024-05-28,regular,
1178215205,20240527,JPN,,130,13,-4.4,-3.81679389312977,https://lenta.ru/news/2024/05/27/severnaya-koreya-zapustila-ballisticheskuyu-raketu/,2024-05-27,regular,
1178352525,20240528,UKR,RUS,180,18,-9.0,-5.76923076923077,https://www.focus-news.net/novini/mejdunarodni/Forbes-Apokalipsisut-sus-Su-25-mozhe-da-e-samo-mit-Ukraina-obyavi-svalya-2130238,2024-05-28,regular,
1179163791,20240531,,USA,138,13,-7.0,-4.48300795372379,https://consortiumnews.com/2024/05/31/the-homeland-security-campus/,2024-05-31,regular,
1178764714,20240530,,USA,100,10,-5.0,-6.68523676880222,https://www.meforum.org/65926/after-the-second-dreyfus-affair-will-the-icc,2024-05-30,regular,
1178971344,20240531,,USA,173,17,-5.0,-5.02008032128514,https://www.fox5vegas.com/2024/05/30/nevada-lawmakers-candidates-react-trump-conviction-hush-money-trial/,2024-05-31,regular,
1178315299,20240528,USA,,173,17,-5.0,-6.39880952380952,https://www.la-croix.com/derniere-ligne-droite-au-proces-trump-l-heure-du-jugement-approche-20240528,2024-05-28,regular,
1179307414,20240601,FRA,FRA,141,14,-6.5,-4.28571428571428,https://themilitant.com/2024/06/01/new-caledonia-protests-hit-push-by-paris-to-reinforce-french-rule/,2024-06-01,regular,
1178502000,20240528,USA,,130,13,-4.4,-3.57142857142857,https://www.msnbc.com/the-reidout/reidout-blog/trump-cryptocurrency-ross-ulbricht-sentence-rcna154379,2024-05-28,regular,
1178811880,20240530,UKR,RUS,130,13,-4.4,-7.19424460431655,https://ria.ru/20240530/pushilin-1949299345.html,2024-05-30,regular,
1178276659,20240527,RUS,,172,17,-5.0,-2.20994475138122,https://www.kommersant.ru/doc/6728779,2024-05-27,regular,
1178891052,20240530,USA,,172,17,-5.0,5.95238095238095,https://www.webwire.com/ViewPressRel.asp?aId=322479,2024-05-30,regular,
1178981846,20240531,USA,,173,17,-5.0,-6.3235294117647,https://www.wbrz.com/news/louisiana-supreme-court-reverses-baton-rouge-judge-s-decision-to-free-rapist-behind-bars-50-years,2024-05-31,regular,
1178752886,20240530,USA,USA,141,14,-6.5,-1.56046814044214,https://www.wosu.org/politics-government/2024-05-29/coalition-calling-for-an-end-to-firstenergy-left-in-the-cold-by-ohio-ag-yost,2024-05-30,regular,
1179038084,20240531,CHN,,141,14,-6.5,-0.69721115537849,https://www.afr.com/world/north-america/the-next-cold-war-is-taking-place-in-a-chilled-data-centre-20240523-p5jfxl,2024-05-31,regular,
